kode_kab	Kabupaten	Kode_Provi	Provinsi	WKT
7308	Maros	73	Sulawesi Selatan	POLYGON ((119.8640562379050607 -5.0919041685424986, 119.8631591803519996 -5.1613349907171937, 119.7974472050245822 -5.2114701263452048, 119.6879501341913965 -5.1677532192356352, 119.5991592412060527 -5.1528129574519994, 119.5191529637382928 -5.1655764911620849, 119.5412188157957871 -5.0847984595811795, 119.4780027838014576 -5.0589884366669935, 119.4768753046516849 -4.9940018643944768, 119.5199486272274498 -4.8835032932423701, 119.6787567138512713 -4.9526371952503041, 119.8003234860401562 -4.9134035101637892, 119.8066123030154131 -4.8087956683853577, 119.8116252571999212 -4.7683863391581554, 119.8846346769488491 -4.7188203826544850, 119.9530752915915173 -4.7928120428414331, 119.9345253273820617 -4.8824368384892409, 119.9001808695516047 -4.9166488036992746, 119.8640562379050607 -5.0919041685424986))
7309	Pangkajene Dan Kepulauan	73	Sulawesi Selatan	MULTIPOLYGON (((119.4328299390505208 -4.7887069039004473, 119.4328267518532130 -4.7886973548989431, 119.4328454712415351 -4.7886924239161885, 119.4328299390505208 -4.7887069039004473)), ((119.4326493515864058 -4.7885022316925756, 119.4326499838097106 -4.7885029277678655, 119.4326491780171864 -4.7885020931969962, 119.4326490323270491 -4.7885019214264730, 119.4326493515864058 -4.7885022316925756)), ((119.4326490323270491 -4.7885019214264730, 119.4326486968799372 -4.7885015967712548, 119.4326485116196181 -4.7885013071895060, 119.4326490323270491 -4.7885019214264730)), ((119.4328938682574517 -4.7857486442844674, 119.4331216368541391 -4.7865952795484645, 119.4328454712415351 -4.7886924239161885, 119.4326493515864058 -4.7885022316925756, 119.4326485116196181 -4.7885013071895060, 119.4326486968799372 -4.7885015967712548, 119.4326491780171864 -4.7885020931969962, 119.4328299390505208 -4.7887069039004473, 119.4319180300931293 -4.7887400421192297, 119.4328938682574517 -4.7857486442844674)), ((119.6968457683176439 -4.7880084328428438, 119.8066123030154131 -4.8087956683853577, 119.8003234860401562 -4.9134035101637892, 119.6787567138512713 -4.9526371952503041, 119.5199486272274498 -4.8835032932423701, 119.4922971641827871 -4.7328728786803822, 119.5944035273009831 -4.5565459113646511, 119.6308270000660059 -4.5846949998742730, 119.6594439995410539 -4.7233819994796704, 119.6968457683176439 -4.7880084328428438)))
7310	Barru	73	Sulawesi Selatan	POLYGON ((119.6202616837298365 -4.0671386418347879, 119.7072180856462182 -4.0793230733011683, 119.7494075698035658 -4.1290266953257060, 119.7167153212551511 -4.2493989079331982, 119.7536486979291794 -4.2828740612888510, 119.7568229998815923 -4.4781849993382252, 119.8062512180193835 -4.5366020528423974, 119.7575801229244234 -4.6267791032729519, 119.7599965185245310 -4.6848186285768065, 119.8146512456585242 -4.7064036338205710, 119.7296743289072083 -4.7990054228619101, 119.6968457683176439 -4.7880084328428438, 119.6594439995410539 -4.7233819994796704, 119.6308270000660059 -4.5846949998742730, 119.5944035273009831 -4.5565459113646511, 119.5970151018655088 -4.4163070245494964, 119.6349870839867435 -4.3008980246240753, 119.6066992363806776 -4.2653586996442527, 119.6358808059544572 -4.1608083326383962, 119.6202616837298365 -4.0671386418347879))
7311	Bone	73	Sulawesi Selatan	POLYGON ((120.3666896658954784 -4.2227872770111503, 120.3900583118416989 -4.3477064852660305, 120.3496312479837798 -4.4286043317245003, 120.3995537326187559 -4.6060939866480908, 120.4482519773468994 -4.6590374406253545, 120.4092349245521518 -4.6952162941965980, 120.3827816777322823 -4.8386056302455813, 120.3007526496151058 -4.8865360023345943, 120.2868085929422932 -5.1125793764370542, 120.2017073296295848 -5.0964027554827567, 120.1315321403960752 -5.0443245563331516, 120.0608734000874165 -5.1226234834869047, 119.9704912376805623 -5.1395461253533767, 119.8640562379050607 -5.0919041685424986, 119.9001808695516047 -4.9166488036992746, 119.9345253273820617 -4.8824368384892409, 119.9530752915915173 -4.7928120428414331, 119.8846346769488491 -4.7188203826544850, 119.8116252571999212 -4.7683863391581554, 119.8066123030154131 -4.8087956683853577, 119.6968457683176439 -4.7880084328428438, 119.7296743289072083 -4.7990054228619101, 119.8146512456585242 -4.7064036338205710, 119.7599965185245310 -4.6848186285768065, 119.7575801229244234 -4.6267791032729519, 119.8062512180193835 -4.5366020528423974, 120.0376260421081724 -4.5209446159012714, 120.0946593951150589 -4.3921260902468475, 120.0732030423865808 -4.2851110547313169, 120.1242874295213596 -4.2284452456515282, 120.2834343878867003 -4.2465806934441730, 120.3666896658954784 -4.2227872770111503))
7312	Soppeng	73	Sulawesi Selatan	POLYGON ((119.8921632210558528 -4.1078276116548977, 119.9484840888696908 -4.1815684832988040, 119.9344968332623012 -4.2504913611873008, 120.0732030423865808 -4.2851110547313169, 120.0946593951150589 -4.3921260902468475, 120.0376260421081724 -4.5209446159012714, 119.8062512180193835 -4.5366020528423974, 119.7568229998815923 -4.4781849993382252, 119.7536486979291794 -4.2828740612888510, 119.7167153212551511 -4.2493989079331982, 119.7494075698035658 -4.1290266953257060, 119.8921632210558528 -4.1078276116548977))
7313	Wajo	73	Sulawesi Selatan	POLYGON ((120.4120000250811700 -3.6636218374777627, 120.4408320488599884 -3.7423678607880788, 120.3451825896048604 -3.8910144626472629, 120.3609571128805555 -4.0215381271827937, 120.3304365786851804 -4.1035554856970862, 120.3727850845640432 -4.1440136499099935, 120.3666896658954784 -4.2227872770111503, 120.2834343878867003 -4.2465806934441730, 120.1242874295213596 -4.2284452456515282, 120.0732030423865808 -4.2851110547313169, 119.9344968332623012 -4.2504913611873008, 119.9484840888696908 -4.1815684832988040, 119.8921632210558528 -4.1078276116548977, 119.8867041410833281 -4.0190353175258338, 119.9177632846478900 -3.9322399113427764, 120.0423225617369098 -3.9124546104918068, 120.0490810505500576 -3.8688061723669307, 120.1300760049037990 -3.8461692678973236, 120.2406606231892283 -3.7074617466622044, 120.3051765109872804 -3.7095876801272993, 120.3244378677135273 -3.6516831232774507, 120.4120000250811700 -3.6636218374777627))
7314	Sidenreng Rappang	73	Sulawesi Selatan	POLYGON ((119.6640865976183932 -3.9612888857733992, 119.7245635986312209 -3.8950490947398748, 119.7823625283081128 -3.7189539114937702, 119.8606567376184557 -3.8107552526527684, 119.9681257347149312 -3.7948004647695939, 119.9217015831616209 -3.6934929145663205, 119.9917755132294133 -3.6609396922129918, 120.0438079827522415 -3.5386009212954264, 120.0961431308008969 -3.4830858136593292, 120.1706307365193425 -3.4979578321881490, 120.1964187620162647 -3.5814561834560550, 120.3244378677135273 -3.6516831232774507, 120.3051765109872804 -3.7095876801272993, 120.2406606231892283 -3.7074617466622044, 120.1300760049037990 -3.8461692678973236, 120.0490810505500576 -3.8688061723669307, 120.0423225617369098 -3.9124546104918068, 119.9177632846478900 -3.9322399113427764, 119.8867041410833281 -4.0190353175258338, 119.8921632210558528 -4.1078276116548977, 119.7494075698035658 -4.1290266953257060, 119.7072180856462182 -4.0793230733011683, 119.6640865976183932 -3.9612888857733992))
7315	Pinrang	73	Sulawesi Selatan	POLYGON ((119.6902169257705282 -3.3601471382797854, 119.6893308687247099 -3.4602701239670068, 119.7225616915688988 -3.6462600332738475, 119.7823625283081128 -3.7189539114937702, 119.7245635986312209 -3.8950490947398748, 119.6640865976183932 -3.9612888857733992, 119.6640826549905796 -3.9612916484907146, 119.6357023651720510 -3.9824060888698796, 119.5866539640093151 -3.9785773871366814, 119.4524082924087907 -3.7137270256816350, 119.4581156446213299 -3.6418480564425977, 119.5109551090911282 -3.5953241412960324, 119.4741431858593614 -3.5029138188176603, 119.4899856816939518 -3.4734979515691862, 119.4402209840112619 -3.3382905386773700, 119.4321987750535072 -3.2677095528535460, 119.5140366162968348 -3.2970570239624521, 119.6027915750712509 -3.2824515042335065, 119.6902169257705282 -3.3601471382797854))
7316	Enrekang	73	Sulawesi Selatan	POLYGON ((120.0339437239238123 -3.3736614314298663, 120.0961431308008969 -3.4830858136593292, 120.0438079827522415 -3.5386009212954264, 119.9917755132294133 -3.6609396922129918, 119.9217015831616209 -3.6934929145663205, 119.9681257347149312 -3.7948004647695939, 119.8606567376184557 -3.8107552526527684, 119.7823625283081128 -3.7189539114937702, 119.7225616915688988 -3.6462600332738475, 119.6893308687247099 -3.4602701239670068, 119.6902169257705282 -3.3601471382797854, 119.7165514809661317 -3.2984565345414012, 119.8157358307440745 -3.2454030655989641, 119.8534344477416198 -3.2808973246517894, 119.9224691536286400 -3.2653652882773940, 120.0057977407732324 -3.3182031294708167, 120.0339437239238123 -3.3736614314298663))
7317	Luwu	73	Sulawesi Selatan	MULTIPOLYGON (((120.0828950019028980 -3.0310728782106935, 120.1378070295708085 -3.0867275786148411, 120.2294726315567459 -3.0432522626817331, 120.2624793406490653 -3.0824658722021923, 120.2655531883290223 -3.1664789126716073, 120.3792645155450600 -3.2024491181322219, 120.3950517561337392 -3.2568368365507467, 120.4044002097019757 -3.4320085266721208, 120.3796480817935617 -3.4983021619152055, 120.4164895009897691 -3.5696076163983435, 120.4120000250811700 -3.6636218374777627, 120.3244378677135273 -3.6516831232774507, 120.1964187620162647 -3.5814561834560550, 120.1706307365193425 -3.4979578321881490, 120.0961431308008969 -3.4830858136593292, 120.0339437239238123 -3.3736614314298663, 120.0248140565234962 -3.2816493854107875, 119.9821620078704427 -3.2504440075848606, 119.9851498273027346 -3.1872363329903237, 120.0211840815801452 -3.0811628489862528, 120.0828950019028980 -3.0310728782106935)), ((120.2874649865199217 -2.9104539276066248, 120.2298271470052669 -2.9526303796882303, 120.2165337876042486 -2.8959018905597418, 120.1612961010342815 -2.8885223254449102, 120.0482869932501444 -2.9540073496594346, 119.9517270603556653 -2.8302085267021084, 119.9413060060674070 -2.7807404155377071, 119.8721148532179086 -2.7406998802952103, 120.1297528793919582 -2.6736773598222499, 120.1450744537231685 -2.7192061184675254, 120.2455046577138091 -2.8160397276512867, 120.2874649865199217 -2.9104539276066248)))
7318	Tana Toraja	73	Sulawesi Selatan	POLYGON ((119.6884318461528665 -2.7530075755391294, 119.6873829146898061 -2.8735522808130440, 119.7121722889201010 -2.9451872756721968, 119.7843013470295546 -2.9392600464139491, 119.8040088025642262 -3.0293843354186833, 119.9234402217888373 -3.0454897102818563, 119.9764699036632010 -3.1293534992645391, 119.9851498273027346 -3.1872363329903237, 119.9821620078704427 -3.2504440075848606, 120.0248140565234962 -3.2816493854107875, 120.0339437239238123 -3.3736614314298663, 120.0057977407732324 -3.3182031294708167, 119.9224691536286400 -3.2653652882773940, 119.8534344477416198 -3.2808973246517894, 119.8157358307440745 -3.2454030655989641, 119.7165514809661317 -3.2984565345414012, 119.6902169257705282 -3.3601471382797854, 119.6027915750712509 -3.2824515042335065, 119.5140366162968348 -3.2970570239624521, 119.4321987750535072 -3.2677095528535460, 119.3731980165753157 -3.2125656961499089, 119.4308865985377679 -3.1728209856999001, 119.4781499605522868 -3.1903786748359266, 119.5369401922361021 -3.1391419074730038, 119.6321428772920399 -3.1099853849175361, 119.5650926756865147 -2.9953147562709432, 119.5508883516162086 -2.8970859154825916, 119.5834448070322651 -2.7476405483725443, 119.6884318461528665 -2.7530075755391294))
7322	Luwu Utara	73	Sulawesi Selatan	POLYGON ((120.6560019026657073 -2.6665847656743722, 120.5732683150807816 -2.7055283753342110, 120.4532807847804179 -2.8234873309755244, 120.2874649865199217 -2.9104539276066248, 120.2455046577138091 -2.8160397276512867, 120.1450744537231685 -2.7192061184675254, 120.1297528793919582 -2.6736773598222499, 119.8721148532179086 -2.7406998802952103, 119.8584403062751562 -2.6451929482958576, 119.7969611592301362 -2.6404583432778850, 119.7160689335345296 -2.5758539891702412, 119.7313200486813685 -2.5002743996437857, 119.7197920125913697 -2.4042774909134437, 119.6285933206253276 -2.2941547833165714, 119.6743358301345097 -2.2103300123201848, 119.8142168155536638 -2.1018971533309241, 119.8702712996807804 -2.0180597144841954, 119.9206681380242117 -2.0336819627523255, 120.0100117732248464 -1.9643834991990730, 120.0989841404058325 -1.9857207547090070, 120.1839594221896732 -2.0354502169539046, 120.2706002798790905 -2.0282728679983961, 120.3349400876149957 -2.0615962733492665, 120.3887702065798067 -1.8975425788269149, 120.4705407209775103 -1.9629077225133642, 120.5213420788738858 -2.0510042795238519, 120.5190090081592871 -2.1430659816097091, 120.4719574769560495 -2.2470601341178735, 120.5305129118414698 -2.3315704843902836, 120.5225887955365351 -2.3798273247711563, 120.5739592255379193 -2.4660716515854233, 120.6560019026657073 -2.6665847656743722))
7325	Luwu Timur	73	Sulawesi Selatan	POLYGON ((120.8421875647044317 -2.2184380040106362, 121.0970297101530377 -2.2747492886487066, 121.1854103962728004 -2.3755442558626783, 121.2289930768690738 -2.3613767653254172, 121.4096926172205713 -2.4106131526747845, 121.4418202830796645 -2.4054099819850308, 121.5590062876101456 -2.4906730693066379, 121.6174737382225430 -2.4857810487563370, 121.6517177121028226 -2.5383235417979790, 121.7040950617378030 -2.5381594721818601, 121.7895560187953379 -2.6669974411789212, 121.6698238105204837 -2.8426242763891878, 121.6855362374075185 -2.9007702625375487, 121.5471188149814452 -2.9216643537268965, 121.4573664352128617 -3.0131587742579882, 121.3577651003791971 -2.9747430549479645, 121.3576778589460901 -2.9038681230153998, 121.3192320995817681 -2.8083333327170976, 121.2023733466527347 -2.8573052294527201, 121.1214358967492899 -2.7913386263764437, 121.0370559958375907 -2.7914893968181786, 120.9882704395291739 -2.8313271061609839, 121.0942029997686404 -2.7232289991189873, 120.8172764483495030 -2.6195860588495066, 120.7505651085929230 -2.6224317898951313, 120.6560019026657073 -2.6665847656743722, 120.5739592255379193 -2.4660716515854233, 120.5225887955365351 -2.3798273247711563, 120.5305129118414698 -2.3315704843902836, 120.4719574769560495 -2.2470601341178735, 120.5190090081592871 -2.1430659816097091, 120.5213420788738858 -2.0510042795238519, 120.6151130387357853 -2.1566961506068196, 120.7566093513405576 -2.2389793316307873, 120.8421875647044317 -2.2184380040106362))
7326	Toraja Utara	73	Sulawesi Selatan	POLYGON ((119.8721148532179086 -2.7406998802952103, 119.9413060060674070 -2.7807404155377071, 119.9517270603556653 -2.8302085267021084, 120.0482869932501444 -2.9540073496594346, 120.0828950019028980 -3.0310728782106935, 120.0211840815801452 -3.0811628489862528, 119.9851498273027346 -3.1872363329903237, 119.9764699036632010 -3.1293534992645391, 119.9234402217888373 -3.0454897102818563, 119.8040088025642262 -3.0293843354186833, 119.7843013470295546 -2.9392600464139491, 119.7121722889201010 -2.9451872756721968, 119.6873829146898061 -2.8735522808130440, 119.6884318461528665 -2.7530075755391294, 119.7484838158754883 -2.7114689397397456, 119.7969611592301362 -2.6404583432778850, 119.8584403062751562 -2.6451929482958576, 119.8721148532179086 -2.7406998802952103))
7371	Kota Makassar	73	Sulawesi Selatan	POLYGON ((119.5191529637382928 -5.1655764911620849, 119.4096139907931047 -5.2031402287385049, 119.4012638116756762 -5.2333226448241703, 119.3837498520740610 -5.2144387308626960, 119.4090995686901806 -5.1137212816117881, 119.4780027838014576 -5.0589884366669935, 119.5412188157957871 -5.0847984595811795, 119.5191529637382928 -5.1655764911620849))
7372	Kota Pare Pare	73	Sulawesi Selatan	POLYGON ((119.6640865976183932 -3.9612888857733992, 119.7072180856462182 -4.0793230733011683, 119.6202616837298365 -4.0671386418347879, 119.6357023651720510 -3.9824060888698796, 119.6640826549905796 -3.9612916484907146, 119.6640865976183932 -3.9612888857733992))
7373	Kota Palopo	73	Sulawesi Selatan	POLYGON ((120.2298271470052669 -2.9526303796882303, 120.1904072869667743 -2.9800509588845898, 120.2294726315567459 -3.0432522626817331, 120.1378070295708085 -3.0867275786148411, 120.0828950019028980 -3.0310728782106935, 120.0482869932501444 -2.9540073496594346, 120.1612961010342815 -2.8885223254449102, 120.2165337876042486 -2.8959018905597418, 120.2298271470052669 -2.9526303796882303))
